dataset,encoder,model,attack_mode,AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std
bail,gat,edge_adder,degree,0.9132373581532602,0.013617522621181419,0.8272239903279426,0.024057580813279626,0.8798050434414071,0.013057052686525348,0.0723601413934603,0.005395065267147126,0.05759475329825363,0.016339053539541504
bail,gat,edge_adder,ratio,1.009340173606906,10.006244438388965,1.0229751830415543,3.6389200587265313,1.0336860450641105,1.5663428220482691,1.1590744799405122,1.9017417395920406,1.7806384684302348,4.305858372250647
bail,gat,vanilla,none,0.9418414017993528,0.0104810084228694,0.8669837989374753,0.0172379752365218,0.9040474676838312,0.0144564395919578,0.0750779288748048,0.0037047198496622,0.0521947685502935,0.0096221831340051
bail,gcn,edge_adder,degree,0.899938843660174,0.008554242699632576,0.8148354021963179,0.015478219524067891,0.8606060606060606,0.015448406187608593,0.07495717146940502,0.0074402218938897004,0.04979791047052543,0.006389627300441313
bail,gcn,edge_adder,ratio,0.9555099637166877,0.8161659980128773,0.9398507829038242,0.8979140132000222,0.9519478692982046,1.0686176281055142,0.9983915725006061,2.008308912904199,0.9540785763335933,0.6640517241726742
bail,gcn,vanilla,none,0.9047864952108072,0.0013609024549648,0.8086452184190863,0.006611186952455,0.8511337147700784,0.0083360120803254,0.0624292421632595,0.0028369074279794,0.032345001143903,0.0037946100700477
bail,gin,edge_adder,degree,0.8576293992769528,0.01263611865141898,0.7446567469376901,0.020267409297,0.7905700360245815,0.02452717218306498,0.11306119213924823,0.020792319373006917,0.07085258903378326,0.01361127562905637
bail,gin,edge_adder,ratio,1.0047504434726746,1.204601436164868,1.0006083013176548,1.1082214021663794,0.9993303332261868,1.1798575556527149,1.1988014613276234,1.6182358934163537,1.1346416882419041,1.4614719287561446
bail,gin,vanilla,none,0.8535745416670493,0.0104898751338443,0.7442040466355178,0.018288231266226,0.7910998092816274,0.0207882486030241,0.0943118571227279,0.012848756758887,0.0624449020056432,0.009313402030678
bail,sage,edge_adder,degree,0.9169503505799378,0.00499638899516427,0.8281012142885593,0.006999147682148722,0.8775376139012503,0.008810662844551353,0.02241961248357313,0.011584690433923659,0.015758407687028186,0.008967822856766552
bail,sage,edge_adder,ratio,1.0015284599056813,0.860608139703062,1.0025335097686225,0.42582535509277,1.0063426488456866,0.40095697777744194,0.9198106460009307,0.6010693565999531,1.1229214215846182,0.961470981304931
bail,sage,vanilla,none,0.915550967634301,0.0058056492434387,0.8260085136502611,0.0164366625858244,0.8720067810976901,0.0219740853330201,0.0243741606830135,0.0192734670412319,0.0140334019675131,0.0093271903480594
bail,sgc,edge_adder,degree,0.8894418214085645,0.00688335849422672,0.7946712758935067,0.01298065359183014,0.8428056791693155,0.012200456122863268,0.06297611019890555,0.005510499233263854,0.03846488217799132,0.006515286454566923
bail,sgc,edge_adder,ratio,1.0020158081587849,4.402092740745894,1.0093434926005234,2.1878989456972278,1.009595369853277,1.6669974968704455,1.438887086640689,1.4286685703758053,1.6238168823643075,1.0565930527408451
bail,sgc,vanilla,none,0.88765248428857,0.0015636559472076,0.7873150039795429,0.005932931051207,0.8347955075227803,0.0073188209015118,0.0437672356528915,0.0038570871841986,0.0236879432624113,0.0061663158182481
german,gat,edge_adder,degree,0.5244990476190476,0.028648588889358464,0.5309770072610908,0.16497122047434987,0.4928,0.09849751265894993,0.12180851063829787,0.059596578704667454,0.13445378151260504,0.07459018746900933
german,gat,edge_adder,ratio,0.6735397562537303,4.018511582235244,0.7709006720683591,4.5537202127222605,0.695672993343236,7.266467417387148,2.499601323335208,7.58025115030184,4.546746234725785,11.000163563857614
german,gat,vanilla,none,0.566487619047619,0.0289083778392536,0.5521472116887732,0.171487562305505,0.5187999999999999,0.0837529700965882,0.0612656846699399,0.0462395735637986,0.0763655462184873,0.0380856627496861
german,gcn,edge_adder,degree,0.7211428571428572,0.05301820369366066,0.6311169524495706,0.23271318913358183,0.6148,0.12685803088492267,0.2690534642662302,0.1165312878919442,0.2244747899159664,0.10513761406216941
german,gcn,edge_adder,ratio,0.915378929545829,20.431111827245907,0.9098097519541126,8.018641154285083,0.864852146263911,17.85730770198475,7.165852864459276,11.690372046620194,5.668555300908242,7.947119065583253
german,gcn,vanilla,none,0.7426971428571428,0.0117600413407267,0.7603773916005582,0.0689067877678036,0.69,0.0502553479741211,0.320430987452264,0.0914229732964241,0.2581932773109243,0.09350840100138
german,gin,edge_adder,degree,0.6834438095238096,0.034885784537713814,0.6533499724589762,0.16138333463752869,0.6087999999999999,0.08839547499730967,0.2741680305510093,0.1380951021278891,0.2523109243697479,0.12204761371166159
german,gin,edge_adder,ratio,0.9511835426534875,3.297290212024724,1.0105474760505466,5.92394243259886,0.933090909090909,6.885568409561725,5.543082786625712,9.524749212599351,5.206888179800227,7.313982732620276
german,gin,vanilla,none,0.6833980952380952,0.026715822992862,0.6241708656045063,0.2247602965699149,0.5971999999999998,0.1152673414285243,0.2503818876159301,0.104912902149251,0.228781512605042,0.1085372276178565
german,sage,edge_adder,degree,0.6205180952380953,0.04668763206412489,0.5610602889357441,0.3045979526016444,0.5596,0.1708093674246234,0.14558101472995094,0.12074231987377916,0.13970588235294118,0.13331814256849664
german,sage,edge_adder,ratio,0.8163326513912654,3.6313818540785694,0.8319807289500687,5.832006485351721,0.8315575631225388,4.486509396123699,4.708289407018353,5.687105791161478,3.533024481468892,8.421967786230024
german,sage,vanilla,none,0.6255085714285715,0.0724812361925484,0.5717136659433394,0.3285433845160603,0.574,0.1763383112088805,0.0828423349699945,0.0798887310748484,0.0503151260504201,0.065301082899637
