dataset,encoder,model,attack_mode,AUC_mean_clean,AUC_std_clean,F1_mean_clean,F1_std_clean,ACC_mean_clean,ACC_std_clean,DP_mean_clean,DP_std_clean,EO_mean_clean,EO_std_clean,AUC_mean_attacked,AUC_std_attacked,F1_mean_attacked,F1_std_attacked,ACC_mean_attacked,ACC_std_attacked,DP_mean_attacked,DP_std_attacked,EO_mean_attacked,EO_std_attacked,AUC_mean_defended,AUC_std_defended,F1_mean_defended,F1_std_defended,ACC_mean_defended,ACC_std_defended,DP_mean_defended,DP_std_defended,EO_mean_defended,EO_std_defended
nba,sage,vanilla,uncertainty,0.6378846153846154,0.0187272763903174,0.5751761734175085,0.0350280968097535,0.5746835443037974,0.0162104411074249,0.069377990430622,0.0452989867333081,0.0566666666666666,0.0578311719096582,0.6315384615384615,0.0249750039404951,0.5538704048582498,0.0424882972211174,0.5746835443037974,0.0241503595295429,0.0700956937799043,0.0521307303625637,0.0799999999999999,0.0702376916856849,0.6471153846153845,0.028031590261649,0.547754029986927,0.0609869348718893,0.5696202531645569,0.0265521227384848,0.0814194577352472,0.0559731929479893,0.1466666666666666,0.06
nba,sgc,vanilla,uncertainty,0.6825641025641026,0.0027764625420138,0.5794754751968985,0.0164319042886373,0.589873417721519,0.0171704556534816,0.2923444976076556,0.0350608857812209,0.1866666666666666,0.065319726474218,0.6896153846153846,0.0214849763266812,0.603861217183499,0.0432229451892812,0.6088607594936708,0.0243156616611374,0.3038277511961723,0.0535787850964702,0.2033333333333333,0.054670731556189,0.6819230769230769,0.0190737176794246,0.6382540963476332,0.0297956352272311,0.6291139240506329,0.0265822784810126,0.2554226475279106,0.0694146908373525,0.1166666666666666,0.0991631652042901
pokec_n,gat,vanilla,uncertainty,0.7556281214937497,0.00438513496165,0.672946344310918,0.0117440293331574,0.6910000000000001,0.0105818338019253,0.0111038584479363,0.008924661296802,0.0112703946450983,0.0083455432421066,0.7509871284408831,0.0059540140268123,0.6638167652739554,0.011723305179243,0.6883636363636364,0.0072818125070911,0.0162979481188677,0.0091513810547654,0.0319062892204713,0.0149062546224002,0.7502332121970352,0.0067893409888584,0.6648510577361076,0.0067707860516511,0.6810454545454545,0.0136303774739603,0.0221592516745714,0.0115906475513474,0.018537362790605,0.012247802759134
pokec_n,gcn,vanilla,uncertainty,0.7548425145380107,0.0113039678216091,0.6294498512790485,0.0868458433430109,0.6826818181818182,0.0269346086011263,0.0155691021607644,0.0135130528937317,0.0259330238858896,0.0146343308046904,0.7564721866425719,0.0047938250216097,0.6526844048451306,0.0349597906040193,0.6942727272727274,0.0076983415623053,0.0282271160578631,0.0257212960881768,0.0448353487260194,0.0335107986303352,0.7563260204740202,0.0051135358777079,0.6439904565891829,0.0301773937947848,0.6936363636363636,0.0170451515124578,0.0437406559707004,0.0296764790014649,0.0488316034822798,0.0298187079298947
pokec_n,gin,vanilla,uncertainty,0.6987033286004124,0.0104955556973937,0.6243562003189816,0.0152391429747249,0.6372272727272728,0.0211218914285785,0.022133291498229,0.0214275262777281,0.0169771101858676,0.0146532030463013,0.6789140925203301,0.0166116957585515,0.6151636659278716,0.025127282293248,0.6287727272727273,0.0234714966933255,0.0385130421871541,0.0191948909938835,0.0344681953104767,0.0226747082493444,0.6791219438735151,0.0137102830876375,0.5991110502634172,0.0199969482630433,0.6376363636363637,0.0100387678279822,0.0229501032337228,0.014276637115353,0.0279992828256668,0.0181128726055066
pokec_n,sage,vanilla,uncertainty,0.7331814165003524,0.0060958827522641,0.6705415825026046,0.0079454608348464,0.6567272727272727,0.0206303555531147,0.0139346382524132,0.0127810170262847,0.0227918003067912,0.0137582631216406,0.7299663813675162,0.0070409793912474,0.6671531195831164,0.0115601725302607,0.6542727272727273,0.013909685073465,0.0199196728644252,0.0121501199401612,0.0293439847002808,0.0202617286467239,0.7207911755847474,0.0075415747122815,0.6574334194982288,0.0103662877432942,0.6588181818181817,0.0149395476050859,0.0450522985494985,0.0348211490588567,0.0581648305675637,0.0277109785857533
pokec_n,sgc,vanilla,uncertainty,0.7550988948795091,0.0008759590407647,0.6740779410554911,0.0123396104816454,0.7001363636363636,0.0054623050866373,0.0123154889804654,0.0063127510050203,0.0195103293025479,0.0080059782131513,0.7494139286884515,0.0035225383979851,0.668825800291462,0.0133109162140273,0.6828181818181818,0.0132580865702458,0.0370927964245926,0.0202848729186852,0.0470482299739028,0.024954157714493,0.7488822197730184,0.0051404221329057,0.6617047418930248,0.0139026423106308,0.6883636363636364,0.0076228234937278,0.0365612664830777,0.0282462794082735,0.0454329940036257,0.028614532195394
pokec_z,gat,vanilla,uncertainty,0.7878080146553699,0.0025949739858483,0.6936801359779244,0.0290215243026834,0.7108729540140296,0.0071039841504676,0.0375466074109146,0.0099681419399851,0.0396,0.0132296512981026,0.7846222425769025,0.0028808314159389,0.7062339037225396,0.0190225175161252,0.709236165237724,0.0085478425280115,0.0577414035219868,0.0208980002017214,0.0496,0.0174375620838628,0.7825146172047935,0.0047018345194213,0.6940563813986307,0.0246029247744172,0.7061184723304754,0.0052123837238868,0.0605869440065425,0.0172507692531945,0.0531428571428571,0.0145938203304252
pokec_z,gcn,vanilla,uncertainty,0.7787202503625676,0.0071291542410892,0.6887748662048212,0.0362277901952453,0.7083787996882307,0.0135550752520084,0.0487311754483188,0.0078620849788459,0.0295714285714285,0.0067808253064604,0.7823693458514617,0.0032640742828539,0.6956986247886102,0.0208102964339911,0.7096258768511301,0.0045596258768511,0.0754418624671125,0.0212316871741713,0.0595714285714285,0.0190133143467671,0.7788380734295092,0.006126910947956,0.6857743267473161,0.0485783342956487,0.7030397505845674,0.0160028704864365,0.0844562603235751,0.0160851339387743,0.0729428571428571,0.0221121630579651
pokec_z,gin,vanilla,uncertainty,0.7185193801999847,0.010580137717478,0.64653070532858,0.0272425561986309,0.6524551831644583,0.0128377890886333,0.0494612909647532,0.0144985551898014,0.0484571428571428,0.0166868884127017,0.7100210365620944,0.0098779750578254,0.631717929593354,0.0637155624636475,0.6438035853468433,0.0153112530058823,0.0576280123317963,0.0290564575245713,0.0682,0.0260586622364046,0.6974108846652927,0.0119395032135763,0.6289416196952704,0.0294110851453557,0.6333982852689011,0.0133484618928245,0.0627104395220083,0.0327058543626845,0.0517142857142856,0.0295523057562384
pokec_z,sage,vanilla,uncertainty,0.760128967254408,0.0128567123866877,0.6743669287193503,0.0522286717901814,0.6729540140296181,0.0380717730296522,0.0309201500045733,0.0212308904225817,0.0395428571428571,0.015829809131599,0.7338608961148003,0.0410180429672721,0.5559006844423771,0.1901133447843883,0.6308261886204208,0.0675196148902135,0.042477442820172,0.0256527729784052,0.0451428571428571,0.0244512008803207,0.727269826730784,0.0438503984002587,0.583678520325573,0.1310037486115792,0.6179657053780202,0.0538535906249072,0.0190015656861848,0.0146605678193717,0.0259142857142857,0.0196009370871363
pokec_z,sgc,vanilla,uncertainty,0.7743172276925425,0.0012605467081941,0.7107105934132546,0.0114257355998217,0.7052611067809821,0.0105927745837863,0.0332207940342514,0.004350509116461,0.0308571428571428,0.0109402831735914,0.77194180596901,0.0031438479943552,0.7098567143548313,0.0081674224957144,0.697700701480904,0.0131893633647364,0.0878520776279047,0.0139287885230057,0.0725142857142857,0.0157826047357493,0.7685836806350661,0.002818615191319,0.6920126491170202,0.0154976413469836,0.6986360093530787,0.0134572448006031,0.0897516154545601,0.0224641913461415,0.0936571428571428,0.0227263400179669
