AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std,name,dataset,encoder,model,attack_mode
0.9153173911679264,0.006180067188485623,0.8145486645217911,0.016302057561901145,0.8721974994702268,0.008874143258697295,0.07235897317923927,0.006030263334160442,0.06046213681079844,0.012888554143180677,edge_adder_bail_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0077461047764892125,bail,gat,edge_adder,tuned NIFA
0.8790183723478829,0.005555255793260408,0.7694551695269541,0.008800729090988248,0.8235007416825599,0.007447308170516611,0.09442650386912549,0.0033542824875423425,0.0428559444825745,0.00741421260661095,edge_adder_bail_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005062309938444872,bail,gcn,edge_adder,tuned NIFA
0.847247792517288,0.008184731808839602,0.7291085399894495,0.011544480240087515,0.7750370841279931,0.016107950809029506,0.12459781080249484,0.014770903371295906,0.0686456188515214,0.013047678595943503,edge_adder_bail_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0020823316882860616,bail,gin,edge_adder,tuned NIFA
0.8988805797387602,0.005520745659944499,0.8052759285119215,0.006838065251958862,0.8543759271031999,0.006745110057921201,0.14221036554681052,0.01597995982137387,0.10972622588271182,0.011506174831991647,edge_adder_bail_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001108189378494277,bail,sage,edge_adder,tuned NIFA
0.8823057001956084,0.000871752553263834,0.7902013638224541,0.0034781729430863367,0.8430387794024157,0.003807356227302308,0.0752723376937079,0.0018293574521478677,0.042814763974681605,0.0013517991086838892,edge_adder_bail_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010293634452337637,bail,sgc,edge_adder,tuned NIFA
0.5057066666666667,0.0328426018341741,0.4117647058823529,0.4117647058823529,0.5,0.2,0.0,0.0,0.0,0.0,edge_adder_german_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010188481328150471,german,gat,edge_adder,tuned NIFA
0.6247085714285714,0.041596595709302665,0.4796057163496055,0.3059218958648641,0.5156,0.15937327253965763,0.04316693944353519,0.05690429662512878,0.043172268907563024,0.043397610599527035,edge_adder_german_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0008574578427195729,german,gcn,edge_adder,tuned NIFA
0.6894019047619048,0.021203446774098803,0.7128086404356895,0.06645924598927645,0.6388,0.05426011426453137,0.06749863611565739,0.03272807799608057,0.03991596638655462,0.02311401784146083,edge_adder_german_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005997302838647427,german,gin,edge_adder,tuned NIFA
0.7228723809523809,0.008538777175114615,0.7706278944732887,0.020704447203812152,0.6936,0.01772681584492824,0.09308510638297873,0.018156497402889188,0.053676470588235305,0.020484270602998154,edge_adder_german_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005335063533975847,german,sage,edge_adder,tuned NIFA
0.6469714285714285,0.02656831386421241,0.6912136398972961,0.2634747336458073,0.6315999999999999,0.13694319990419385,0.02752318603382433,0.037681475998040004,0.028046218487394952,0.03898191187497644,edge_adder_german_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.002265390407383132,german,sgc,edge_adder,tuned NIFA
0.7556410256410256,0.03797750986772031,0.7262210999474876,0.06087443205047382,0.6886075949367089,0.04743036454479796,0.23221690590111646,0.04387820399165744,0.11333333333333333,0.07180219742846004,edge_adder_nba_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005266946880424559,nba,gat,edge_adder,tuned NIFA
0.6871794871794872,0.004727971516560457,0.6711938937521365,0.01715871935451228,0.6493670886075948,0.013924050632911383,0.39457735247208936,0.02279586169426641,0.35,0.04013864859597431,edge_adder_nba_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0007437733361427296,nba,gcn,edge_adder,tuned NIFA
0.5782692307692308,0.03816924187930675,0.5148787770904995,0.14689378140146686,0.5556962025316456,0.025599681539438836,0.05303030303030305,0.025707656012463914,0.09333333333333331,0.05537749241945382,edge_adder_nba_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.009659285727342239,nba,gin,edge_adder,tuned NIFA
0.6423076923076924,0.023178196583086008,0.5539054522904558,0.02180232415340407,0.5721518987341772,0.019445938602199002,0.10271132376395535,0.04192606009734673,0.09999999999999998,0.036514837167011066,edge_adder_nba_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0007733112465626232,nba,sage,edge_adder,tuned NIFA
0.7083333333333333,0.002145282119318138,0.6558016877637132,0.006496554468423103,0.6518987341772151,0.006329113924050611,0.4213716108452951,0.019696162546660734,0.32666666666666677,0.01333333333333333,edge_adder_nba_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005110759834334629,nba,sgc,edge_adder,tuned NIFA
0.7413788024717101,0.0084423244062576,0.657859261533439,0.014903809930893573,0.6921818181818182,0.008878891301497148,0.020358381168226608,0.014100322402668888,0.03163734884554853,0.022567590414794007,edge_adder_pokec_n_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0014220908710879659,pokec_n,gat,edge_adder,tuned NIFA
0.7284799380417623,0.00444795082402064,0.6490794272859437,0.009617682458938561,0.681590909090909,0.0025082508475129882,0.021432927028558996,0.009557639791709137,0.03093411956889852,0.014056370957491397,edge_adder_pokec_n_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.000696915699118028,pokec_n,gcn,edge_adder,tuned NIFA
0.704866386001145,0.012908912502522761,0.6331215604796504,0.011837899694007847,0.6492272727272728,0.008161717733641397,0.016093908603370528,0.009018859500916115,0.023040819172460515,0.014911399168022001,edge_adder_pokec_n_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00018232571507056315,pokec_n,gin,edge_adder,tuned NIFA
0.7311561897007669,0.008827563650103834,0.66537203973166,0.010562031871374727,0.6607727272727273,0.01360610278727347,0.05430336613840507,0.0205878428748613,0.0413231866446202,0.016520512792370164,edge_adder_pokec_n_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00032500959921404646,pokec_n,sage,edge_adder,tuned NIFA
0.7423198842254723,0.000840066740738221,0.6576315328730955,0.004485195392280512,0.6844090909090909,0.0032272727272727162,0.02051180767804899,0.005104584930484039,0.024096659162898194,0.0034438192447904096,edge_adder_pokec_n_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0020289278881684258,pokec_n,sgc,edge_adder,tuned NIFA
0.7735803373788261,0.0038468058931524864,0.7038975279998226,0.011071893804083726,0.7006625097427903,0.004629045661005022,0.037951614378487146,0.007345303228072106,0.03485714285714288,0.01304560290297236,edge_adder_pokec_z_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0010929204433570861,pokec_z,gat,edge_adder,tuned NIFA
0.7491107549042058,0.003336539399437855,0.6927642885565762,0.0162116803481937,0.6863990646921277,0.005297928361487325,0.011070100774234514,0.006578376580230632,0.011371428571428565,0.009267718826383213,edge_adder_pokec_z_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001158493945903404,pokec_z,gcn,edge_adder,tuned NIFA
0.7162932905885048,0.007837947500734802,0.6701617375231391,0.004825080199484273,0.6588464536243179,0.006238307966878793,0.018670538735937065,0.01015972157572322,0.020428571428571452,0.009962583059853999,edge_adder_pokec_z_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00017298223341566927,pokec_z,gin,edge_adder,tuned NIFA
0.7659051370124418,0.00391440356325768,0.7112302937654491,0.004086593906469768,0.6883086515978176,0.0072737352396129015,0.017220530396371513,0.012217922510877787,0.02045714285714285,0.01596485936968682,edge_adder_pokec_z_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00012450384838169962,pokec_z,sage,edge_adder,tuned NIFA
0.7641889932066255,0.00036280571816420585,0.7088500654586187,0.004755931174466774,0.7026110678098207,0.005088535437176638,0.051947154055988085,0.0057173033983122686,0.03468571428571425,0.007238446106784009,edge_adder_pokec_z_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0034471148456421234,pokec_z,sgc,edge_adder,tuned NIFA
