AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std,name,dataset,encoder,model,attack_mode
0.9418414017993528,0.010481008422869455,0.8669837989374753,0.01723797523652188,0.9040474676838313,0.014456439591957821,0.0750779288748048,0.003704719849662215,0.05219476855029359,0.00962218313400513,vanilla_bail_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.007159545697327881,bail,gat,vanilla,none
0.9047864952108071,0.0013609024549648507,0.8086452184190863,0.006611186952455089,0.8511337147700784,0.008336012080325469,0.062429242163259555,0.002836907427979494,0.032345001143903,0.003794610070047784,vanilla_bail_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.04725105809798789,bail,gcn,vanilla,none
0.8535745416670493,0.010489875133844341,0.7442040466355178,0.01828823126622604,0.7910998092816274,0.020788248603024154,0.09431185712272791,0.01284875675888701,0.06244490200564325,0.009313402030678063,vanilla_bail_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0028646452634381037,bail,gin,vanilla,none
0.915550967634301,0.005805649243438788,0.8260085136502611,0.01643666258582445,0.8720067810976901,0.021974085333020112,0.02437416068301352,0.019273467041231954,0.014033401967513149,0.009327190348059459,vanilla_bail_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.025031232287657402,bail,sage,vanilla,none
0.88765248428857,0.0015636559472076326,0.7873150039795429,0.0059329310512070575,0.8347955075227803,0.007318820901511875,0.043767235652891576,0.0038570871841986645,0.023687943262411325,0.006166315818248156,vanilla_bail_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.049607028877013896,bail,sgc,vanilla,none
0.566487619047619,0.028908377839253655,0.5521472116887732,0.17148756230550502,0.5187999999999999,0.0837529700965882,0.06126568466993998,0.04623957356379864,0.07636554621848739,0.03808566274968618,vanilla_german_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.041917666272529235,german,gat,vanilla,none
0.7426971428571428,0.011760041340726722,0.7603773916005582,0.06890678776780369,0.69,0.0502553479741211,0.32043098745226406,0.0914229732964241,0.25819327731092434,0.09350840100138008,vanilla_german_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.049035409265673485,german,gcn,vanilla,none
0.6833980952380952,0.026715822992862077,0.6241708656045063,0.22476029656991497,0.5971999999999998,0.11526734142852432,0.25038188761593017,0.10491290214925103,0.228781512605042,0.10853722761785659,vanilla_german_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0013234670391577437,german,gin,vanilla,none
0.6255085714285715,0.07248123619254848,0.5717136659433394,0.3285433845160603,0.574,0.17633831120888052,0.08284233496999455,0.07988873107484842,0.05031512605042019,0.065301082899637,vanilla_german_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00504897069467927,german,sage,vanilla,none
0.6979123809523808,0.01189862302671918,0.6348553159630883,0.18580951047312014,0.5972000000000001,0.11738551869800636,0.2471085651936716,0.07968495409714978,0.18361344537815127,0.05721232801294888,vanilla_german_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.03207807175738597,german,sgc,vanilla,none
0.6394871794871795,0.0555116361572008,0.590631429891868,0.04001133509595602,0.6025316455696202,0.03358607382638381,0.1383572567783094,0.07003869706352253,0.21333333333333332,0.09333333333333332,vanilla_nba_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001080380446928237,nba,gat,vanilla,none
0.6726282051282052,0.007144201291768324,0.6028538914465907,0.01773647226404782,0.6075949367088607,0.009805021129639038,0.3,0.03548026037922226,0.27999999999999997,0.059999999999999984,vanilla_nba_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0006507893310082164,nba,gcn,vanilla,none
0.6063461538461539,0.011156240532862644,0.57492207270038,0.07039212183081642,0.5683544303797469,0.032740549762981165,0.08540669856459333,0.06316016017395608,0.15666666666666665,0.07156970184527962,vanilla_nba_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.026542835474414488,nba,gin,vanilla,none
0.6378846153846154,0.01872727639031747,0.5751761734175085,0.035028096809753564,0.5746835443037974,0.016210441107424912,0.069377990430622,0.045298986733308164,0.05666666666666666,0.057831171909658224,vanilla_nba_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005174963163115926,nba,sage,vanilla,none
0.6825641025641026,0.0027764625420138044,0.5794754751968985,0.01643190428863738,0.589873417721519,0.01717045565348168,0.2923444976076556,0.03506088578122097,0.18666666666666662,0.06531972647421806,vanilla_nba_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0029863187391556078,nba,sgc,vanilla,none
