dataset,encoder,model,attack_mode,AUC_mean_clean,AUC_std_clean,F1_mean_clean,F1_std_clean,ACC_mean_clean,ACC_std_clean,DP_mean_clean,DP_std_clean,EO_mean_clean,EO_std_clean,AUC_mean_attacked,AUC_std_attacked,F1_mean_attacked,F1_std_attacked,ACC_mean_attacked,ACC_std_attacked,DP_mean_attacked,DP_std_attacked,EO_mean_attacked,EO_std_attacked,AUC_mean_defended,AUC_std_defended,F1_mean_defended,F1_std_defended,ACC_mean_defended,ACC_std_defended,DP_mean_defended,DP_std_defended,EO_mean_defended,EO_std_defended
nba,gat,vanilla,tuned_nifa,0.6394871794871795,0.0555116361572008,0.590631429891868,0.040011335095956,0.6025316455696202,0.0335860738263838,0.1383572567783094,0.0700386970635225,0.2133333333333333,0.0933333333333333,0.6664743589743589,0.0638308665149753,0.5601620248252475,0.0427704025269908,0.5987341772151898,0.0388300294941214,0.2145135566188198,0.1057327257915332,0.1699999999999999,0.1196754871401082,0.7780128205128205,0.0343843787635981,0.6683503297052773,0.1584121224749553,0.689873417721519,0.0753669652992617,0.1161881977671451,0.0372316071761797,0.0733333333333333,0.0611010092660778
nba,gcn,vanilla,tuned_nifa,0.6726282051282052,0.0071442012917683,0.6028538914465907,0.0177364722640478,0.6075949367088607,0.009805021129639,0.3,0.0354802603792222,0.2799999999999999,0.0599999999999999,0.698397435897436,0.0224235313906239,0.6086508504020798,0.0579740365567673,0.6316455696202532,0.0450924383052072,0.2858054226475279,0.0629390227469211,0.28,0.0686375342732466,0.6860256410256411,0.0230070166240257,0.6282311766533132,0.0454833415514552,0.6215189873417721,0.019974346630455,0.4507177033492823,0.1327935817731751,0.3733333333333333,0.1420485050177501
nba,gin,vanilla,tuned_nifa,0.6063461538461539,0.0111562405328626,0.57492207270038,0.0703921218308164,0.5683544303797469,0.0327405497629811,0.0854066985645933,0.063160160173956,0.1566666666666666,0.0715697018452796,0.5630128205128205,0.0376277683109227,0.4770802931673247,0.1595695904736613,0.5379746835443038,0.0300882641114043,0.085645933014354,0.0708026199825295,0.1133333333333332,0.07180219742846,0.6083333333333333,0.032699848300802,0.4921673906996078,0.1453868948191322,0.5506329113924051,0.024837236544745,0.1031100478468899,0.058350160169639,0.1533333333333333,0.092135166407235
nba,sage,vanilla,tuned_nifa,0.6378846153846154,0.0187272763903174,0.5751761734175085,0.0350280968097535,0.5746835443037974,0.0162104411074249,0.069377990430622,0.0452989867333081,0.0566666666666666,0.0578311719096582,0.6224358974358974,0.0177715616186891,0.5715688388750342,0.0356815472484672,0.5759493670886076,0.0172170512768803,0.0459330143540669,0.0371600577580254,0.0699999999999999,0.0657436097443867,0.6300641025641026,0.0203407243979542,0.5825508894326223,0.0429849247444463,0.5924050632911392,0.0217780386507408,0.1656299840510367,0.0674426670429121,0.1033333333333333,0.072188026092359
nba,sgc,vanilla,tuned_nifa,0.6825641025641026,0.0027764625420138,0.5794754751968985,0.0164319042886373,0.589873417721519,0.0171704556534816,0.2923444976076556,0.0350608857812209,0.1866666666666666,0.065319726474218,0.6811538461538462,0.0218423314339851,0.6086371928826662,0.0474611389190242,0.6215189873417721,0.0274131744654528,0.310207336523126,0.0593957038609865,0.2033333333333333,0.0525991127935316,0.6853205128205128,0.0230313831284617,0.6299627392749854,0.0490770672265893,0.6240506329113924,0.0375717014674831,0.2876395534290271,0.0724854063876011,0.19,0.0395811402901264
pokec_n,gat,vanilla,tuned_nifa,0.7556281214937497,0.00438513496165,0.672946344310918,0.0117440293331574,0.6910000000000001,0.0105818338019253,0.0111038584479363,0.008924661296802,0.0112703946450983,0.0083455432421066,0.7510702027874587,0.0071233914075408,0.6751208704659344,0.0094231480288849,0.6735454545454546,0.0127447931354775,0.0339209858143511,0.0260949713040099,0.0241205649740024,0.0190900365156344,0.7416240538295289,0.0084230924630148,0.6538347552353173,0.0137770903078155,0.6816818181818183,0.0114795002338879,0.0431218139253,0.0238769267099147,0.029299758949738,0.0207294790009881
pokec_n,gcn,vanilla,tuned_nifa,0.7548425145380107,0.0113039678216091,0.6294498512790485,0.0868458433430109,0.6826818181818182,0.0269346086011263,0.0155691021607644,0.0135130528937317,0.0259330238858896,0.0146343308046904,0.7528746702676582,0.0153642166374024,0.6251026496624551,0.064022697262076,0.6823181818181818,0.0237187811346282,0.0293851453629802,0.0224669593172899,0.0297308604099846,0.0334709535619552,0.7547736306799189,0.0041682482975145,0.6568846034852992,0.0148565926690714,0.6953636363636363,0.0063009903458776,0.04770770709077,0.0205903437313133,0.0334605653724326,0.0159328434420098
pokec_n,gin,vanilla,tuned_nifa,0.6987033286004124,0.0104955556973937,0.6243562003189816,0.0152391429747249,0.6372272727272728,0.0211218914285785,0.022133291498229,0.0214275262777281,0.0169771101858676,0.0146532030463013,0.680372196240803,0.0096111627487855,0.619033950567308,0.0096286776999589,0.6354545454545455,0.0095064136679636,0.0362829883337955,0.0196014149192482,0.0367053807996493,0.0257420600886512,0.6745401123324033,0.0048869873645552,0.6190641567302922,0.0146890811853039,0.6232727272727272,0.0182892281895271,0.0406013422718515,0.0218224970042053,0.0362184991134928,0.021052460191031
pokec_n,sage,vanilla,tuned_nifa,0.7331814165003524,0.0060958827522641,0.6705415825026046,0.0079454608348464,0.6567272727272727,0.0206303555531147,0.0139346382524132,0.0127810170262847,0.0227918003067912,0.0137582631216406,0.7282869391240455,0.0072634855003472,0.6533313033493368,0.0202579019741718,0.6595454545454545,0.0195094806366223,0.0238927004279693,0.0096000017519051,0.0371898719046955,0.0139913790634881,0.7420343782166486,0.0091177440618951,0.6501554707465756,0.0146643005601912,0.680818181818182,0.0115865410664398,0.028300327490426,0.0148050599122055,0.0367527939916728,0.0160132466154144
pokec_n,sgc,vanilla,tuned_nifa,0.7550988948795091,0.0008759590407647,0.6740779410554911,0.0123396104816454,0.7001363636363636,0.0054623050866373,0.0123154889804654,0.0063127510050203,0.0195103293025479,0.0080059782131513,0.7517819612827209,0.0030929635101954,0.6738913621067943,0.0076435452845561,0.6775454545454546,0.0350732409595258,0.0522811804596445,0.0191266837972774,0.0305002290973564,0.0201074454105688,0.7477736240604489,0.0039924324371967,0.6527663404621566,0.0191938872470766,0.688590909090909,0.0112217505742381,0.0654856654069444,0.0331977276414525,0.0583094607247445,0.033050042160181
pokec_z,gat,vanilla,tuned_nifa,0.7878080146553699,0.0025949739858483,0.6936801359779244,0.0290215243026834,0.7108729540140296,0.0071039841504676,0.0375466074109146,0.0099681419399851,0.0396,0.0132296512981026,0.7794043813449354,0.0050307843895927,0.7033864945861952,0.0167664082929668,0.7010132501948558,0.0174674292474904,0.0692934504818116,0.0159759151379216,0.0621714285714285,0.0178315015907127,0.7767059613769941,0.0039397553011393,0.6939570234790009,0.0219760163386247,0.7042088854247857,0.0060899843665214,0.0558512813339,0.008650331358803,0.0520285714285714,0.0124844066003661
pokec_z,gcn,vanilla,tuned_nifa,0.7787202503625676,0.0071291542410892,0.6887748662048212,0.0362277901952453,0.7083787996882307,0.0135550752520084,0.0487311754483188,0.0078620849788459,0.0295714285714285,0.0067808253064604,0.7774913060071751,0.0033045952813451,0.6981390353947076,0.0212072750801212,0.6997272018706158,0.0087633136062768,0.0900268211190083,0.0179840841695878,0.0683142857142857,0.0153380678877951,0.7753138233722616,0.0026869187766828,0.684376549793493,0.0188502178529466,0.7014419329696026,0.0039683665953321,0.1310213008646246,0.0127328756583755,0.1254285714285714,0.0137695315824468
pokec_z,gin,vanilla,tuned_nifa,0.7185193801999847,0.010580137717478,0.64653070532858,0.0272425561986309,0.6524551831644583,0.0128377890886333,0.0494612909647532,0.0144985551898014,0.0484571428571428,0.0166868884127017,0.6964663460804518,0.0152574490185258,0.6447780688767916,0.0423432227360595,0.6295401402961808,0.0272621031480472,0.0586120810713382,0.0410887973976355,0.0593142857142857,0.0416440112557542,0.6957321120525151,0.0133050322997598,0.6472806051001011,0.035291413118727,0.6353468433359314,0.017174790211607,0.0418548000925422,0.035076692244177,0.0397428571428571,0.03062490649715
pokec_z,sage,vanilla,tuned_nifa,0.760128967254408,0.0128567123866877,0.6743669287193503,0.0522286717901814,0.6729540140296181,0.0380717730296522,0.0309201500045733,0.0212308904225817,0.0395428571428571,0.015829809131599,0.752883352415846,0.0212010681658935,0.6217996516734429,0.0944313195695737,0.657950116913484,0.03337444842119,0.0436783402650367,0.0213783009634049,0.0406285714285714,0.0237953176666575,0.7477808716891841,0.028225603905779,0.6241742937716209,0.1281279242778225,0.6381527669524554,0.0616238073711192,0.0423270616213191,0.0298327943899231,0.0471428571428571,0.0304156243414734
pokec_z,sgc,vanilla,tuned_nifa,0.7743172276925425,0.0012605467081941,0.7107105934132546,0.0114257355998217,0.7052611067809821,0.0105927745837863,0.0332207940342514,0.004350509116461,0.0308571428571428,0.0109402831735914,0.766245080528204,0.0020799393253809,0.6989456033027228,0.0072592801510839,0.6999220576773187,0.0044909930758809,0.1238541167862004,0.0161447312961967,0.1048285714285714,0.0181357466381301,0.7650763147851308,0.0021135033527675,0.6959934010103475,0.0225247591522732,0.6954793452844895,0.0099619923982356,0.075189254335229,0.0193422474255359,0.0650571428571428,0.0226072229743558
