AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std,name,dataset,encoder,model,attack_mode
0.9471509544712908,0.0061766423731738854,0.8664680807778298,0.03336782218833497,0.899470226742954,0.038178411815401894,0.0714419429882704,0.004597557001978137,0.04724014336917563,0.016767018923331337,vanilla_bail_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.036252634794284574,bail,gat,vanilla,no_attack
0.880958921459686,0.005897116925028124,0.7734317564870532,0.0076981306833725895,0.8250900614536978,0.006697943213439607,0.08663663577309182,0.004021957344946974,0.042970334782277096,0.006394585823734873,vanilla_bail_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.015423598487653298,bail,gcn,vanilla,no_attack
0.8450563235253602,0.007788257889792389,0.7206524294130885,0.01631972976528355,0.7673659673659674,0.02149575211843567,0.09414659974177073,0.025833567758148848,0.06431937771676963,0.01970007139009401,vanilla_bail_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.03662988795488364,bail,gin,vanilla,no_attack
0.9118200769576916,0.007925574978398795,0.7982667447887564,0.04981631038721271,0.8390972663699936,0.06759674585696039,0.051660373886062816,0.040388427890240663,0.020690154808205585,0.008866599618690211,vanilla_bail_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.033946860725703534,bail,sage,vanilla,no_attack
0.8924167477875429,0.004810370962946212,0.7947806004170209,0.006817569783495919,0.8417461326552236,0.008345460795727908,0.0475660885743617,0.002863733399507015,0.027590940288263543,0.004513629859839051,vanilla_bail_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.038482961843717946,bail,sgc,vanilla,no_attack
0.48048761904761905,0.05518983980897745,0.5068160597572361,0.38944883315739326,0.5439999999999999,0.19137397942249096,0.00726950354609929,0.02180851063829787,0.007457983193277312,0.022373949579831933,vanilla_german_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0040875779010632,german,gat,vanilla,no_attack
0.6526247619047619,0.022361120778015095,0.6310977750439652,0.2588154482583809,0.594,0.14162768091019495,0.12959629023458813,0.07150963578242339,0.11859243697478994,0.059011647727156794,vanilla_german_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.014400076721566254,german,gcn,vanilla,no_attack
0.689272380952381,0.07670315927707216,0.7745271555276015,0.028000014437420014,0.6892,0.01734819875376112,0.2064648117839607,0.09870401493432847,0.17153361344537815,0.09827807661885875,vanilla_german_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0016102038883533546,german,gin,vanilla,no_attack
0.6419428571428571,0.07303051888999833,0.5051983820770701,0.2810641518832151,0.5396,0.15397090634272437,0.17024004364429896,0.1454004058808499,0.16228991596638653,0.15166208509453538,vanilla_german_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.008248896555909517,german,sage,vanilla,no_attack
0.6841676190476191,0.011828730311025557,0.5912822971541456,0.18435279948326386,0.5704,0.09481265738286214,0.24690398254228044,0.090297611733951,0.1917016806722689,0.06636669006598296,vanilla_german_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.03558271965216747,german,sgc,vanilla,no_attack
