AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std,name,dataset,encoder,model,attack_mode
0.7814102564102565,0.01260393998280189,0.6717224651374647,0.1960496076868523,0.6860759493670887,0.0664526822704136,0.10821371610845296,0.04183685472467625,0.029999999999999992,0.03144660377352201,vanilla_nba_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0011354096277752651,nba,gat,vanilla_dp_eo,uncertainty
0.6578205128205129,0.01385801960704787,0.5806445172058152,0.02969731053279708,0.591139240506329,0.02776166101197633,0.3192982456140351,0.04925260921731964,0.28,0.06359594676112973,vanilla_nba_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0008252706838519047,nba,gcn,vanilla_dp_eo,uncertainty
0.6032051282051283,0.02423721254719397,0.5549570561912638,0.08208950692867725,0.5734177215189875,0.02121905647372179,0.10406698564593302,0.07778063483908898,0.13666666666666666,0.08875684637129569,vanilla_nba_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.027788680275339837,nba,gin,vanilla_dp_eo,uncertainty
0.6110897435897437,0.010474641429829354,0.5563121155601236,0.05787043134275888,0.5670886075949367,0.022501758018520484,0.060366826156299846,0.053076810439637495,0.07333333333333332,0.06110100926607787,vanilla_nba_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0017512479096343009,nba,sage,vanilla_dp_eo,uncertainty
0.6921153846153846,0.019316156587826757,0.626291977330174,0.0233064913196464,0.6341772151898735,0.027991575174045543,0.2905901116427432,0.04531330360017924,0.18000000000000002,0.07333333333333336,vanilla_nba_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001069851314561458,nba,sgc,vanilla_dp_eo,uncertainty
0.7528459583171984,0.0052922094565515075,0.6585168018306193,0.010534397598869484,0.694,0.008178787317412733,0.01645202830219512,0.013641463522776842,0.024261609259517515,0.01625657379806378,vanilla_pokec_n_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.005770187475330846,pokec_n,gat,vanilla_dp_eo,uncertainty
0.7484850515822188,0.006006429466183519,0.6521194514976063,0.02208599383516367,0.6866363636363636,0.00899081257416714,0.02105276919442211,0.013096494796493172,0.03415781819630657,0.013742479198856919,vanilla_pokec_n_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.006408418228339157,pokec_n,gcn,vanilla_dp_eo,uncertainty
0.678789729230586,0.008936209986068455,0.6127997209002626,0.008424773782368344,0.6286818181818182,0.008931442277539768,0.019094830283012613,0.010067753635128305,0.02299420284080724,0.012651701907033571,vanilla_pokec_n_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00023963843252181762,pokec_n,gin,vanilla_dp_eo,uncertainty
0.7270396241465021,0.02610054849314202,0.518062056882352,0.22920579455891021,0.5906818181818181,0.07955980390055155,0.01410337939863906,0.012487471401032445,0.025621849911349293,0.02310370508356323,vanilla_pokec_n_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.03304764915326656,pokec_n,sage,vanilla_dp_eo,uncertainty
0.7502868712744797,0.003146442441866492,0.6651550967892819,0.007116385433048483,0.6927727272727273,0.007871514708215503,0.03902234722949823,0.016136861276553238,0.027015558698727016,0.016526197879841602,vanilla_pokec_n_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0041404094148393715,pokec_n,sgc,vanilla_dp_eo,uncertainty
0.7816761468590184,0.005279700093048667,0.7041830392814787,0.01649727957379836,0.7078721745908029,0.005220390350628314,0.046131921166893526,0.011425844197279449,0.04539999999999998,0.018776646372012033,vanilla_pokec_z_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0009300863934617711,pokec_z,gat,vanilla_dp_eo,uncertainty
0.7800148690939623,0.003676988090679605,0.7077860095929439,0.017581129460366184,0.7028448947778644,0.007599376461418542,0.03794744459569249,0.015726975565036647,0.0239142857142857,0.01316770942224087,vanilla_pokec_z_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.009375678985580213,pokec_z,gcn,vanilla_dp_eo,uncertainty
0.7122884970612929,0.012858605433810701,0.6740629296233096,0.009783550019082128,0.6590413094310211,0.011322379974768504,0.039706823916798056,0.016009500654167893,0.04377142857142856,0.018171428571428568,vanilla_pokec_z_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.00011356328667553113,pokec_z,gin,vanilla_dp_eo,uncertainty
0.761945683535608,0.015570370129948238,0.6823677246857971,0.04345527122633188,0.6873733437256431,0.0181630698844951,0.018422369405093036,0.015683857875098833,0.017028571428571414,0.014621873466607123,vanilla_pokec_z_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.01930995893352443,pokec_z,sage,vanilla_dp_eo,uncertainty
0.7698112205175177,0.0027719584349790473,0.705184700523698,0.00898705859131993,0.7034684333593141,0.003517997340946219,0.029688853498044242,0.007470111608931087,0.02794285714285717,0.008999591827478852,vanilla_pokec_z_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.002544940152170191,pokec_z,sgc,vanilla_dp_eo,uncertainty
