dataset,encoder,model,attack_mode,AUC_mean,AUC_std,ACC_mean,ACC_std,F1_mean,F1_std,DP_mean,DP_std,EO_mean,EO_std
pokec_n,sage,edge_adder,degree,0.7261855884212233,0.0032058982444420343,0.6615454545454545,0.005534265910990702,0.6622696862681317,0.008698190575597104,0.045794124595772964,0.02290827328349175,0.0611092296352372,0.02875334685111061
pokec_n,sage,edge_adder,ratio,1.0053131302995564,0.3921030638473623,1.0105540897097627,0.5274932395790833,1.00521090611212,1.0274979795709558,1.0544109742200434,1.3423276217034976,1.2827857883643914,1.0526255440725532
pokec_n,sgc,edge_adder,none,0.7490756324076004,0.0025097772384933413,0.6845,0.013450936248098615,0.671750032796322,0.011814914897877843,0.019697330490787413,0.007964097644685012,0.03260075303304977,0.006642603872464161
pokec_n,sgc,edge_adder,degree,0.7470214867991222,0.0041453471178784194,0.6854545454545453,0.009250865494465589,0.6581252950152934,0.017185382555243753,0.028351314023817985,0.007680892999394731,0.045549734047851474,0.024099442393971313
pokec_n,sgc,edge_adder,ratio,0.9972577594042459,1.6516793021706326,1.0013945149080283,0.6877488171704973,0.9797175480225698,1.4545498383852546,1.43934803942484,0.9644398326181645,1.3971988316243609,3.6280113727497207
pokec_z,gat,edge_adder,none,0.7868379513014274,0.0024871101592834443,0.7104832424006235,0.00445858018735888,0.7039851565504338,0.016959943550770733,0.01605917863349492,0.009260987881153048,0.015342857142857136,0.009031509467708369
pokec_z,gat,edge_adder,degree,0.783425082054805,0.0027287871180221366,0.7091971940763834,0.005960931817614606,0.7034252325464665,0.01712475462225626,0.03967171703584937,0.021434399023724248,0.03062857142857143,0.01947423205894686
pokec_z,gat,edge_adder,ratio,0.9956625513030001,1.0971717950797648,0.998189896330426,1.3369574095617356,0.99920463663366,1.009717666275961,2.4703453359130925,2.3144830010354727,1.9962756052141537,2.1562544033836017
pokec_z,gcn,edge_adder,none,0.7836324860697657,0.0021467357352285324,0.7090413094310211,0.006716620583884815,0.69081203276634,0.02759958994394586,0.027973324150843915,0.005936289933473841,0.014628571428571435,0.00784107447864077
pokec_z,gcn,edge_adder,degree,0.7763822608961148,0.003214297799813276,0.7017926734216681,0.009900209159315106,0.6925614489805827,0.02745198768657568,0.08768421024313867,0.018182242190318165,0.07691428571428573,0.02263636229519186
