dataset,encoder,model,attack_mode,AUC_mean,AUC_std,ACC_mean,ACC_std,F1_mean,F1_std,DP_mean,DP_std,EO_mean,EO_std
german,gcn,fairinv,none,0.5444914285714286,0.0734494080991356,0.7,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0
german,gcn,fairinv,degree,0.5280228571428571,0.06808399923237414,0.7016,0.004800000000000004,0.8243118625122257,0.0023473522425597414,0.004255319148936165,0.012765957446808496,0.0,0.0
german,gcn,fairinv,ratio,0.6763491272874866,12.060815915225982,0.9911939657545558,1.1505000268753478,1.1572595867991669,0.3404306784229354,0.09679920106975409,1.406232898049065,0.0,0.0
german,gin,fairinv,none,0.6812723809523809,0.0160794778855003,0.7132,0.0232585468161706,0.8225109130858812,0.0258623976209414,0.0220812875068194,0.0206138338622844,0.0241596638655462,0.0220788224669096
german,gin,fairinv,degree,0.6942019047619048,0.01834362892111223,0.7219999999999999,0.006985699678629199,0.8316778342382678,0.0035018702698408084,0.02175395526459354,0.015689679932320105,0.017226890756302505,0.009421045094444828
german,gin,fairinv,ratio,0.9318775183224687,1.4961734821729553,1.0940427542222744,0.267077018013874,1.2111376359021762,0.12593074323221426,0.5729789844692457,0.8787467101240448,0.544170736886813,0.7213394824251255
german,sage,fairinv,none,0.7202895238095237,0.0207424230135164,0.7156,0.0133206606442773,0.8261443356077928,0.0054309089046316,0.072013093289689,0.0635784308618493,0.0392857142857142,0.0368102958627819
german,sage,fairinv,degree,0.7064152380952381,0.04197661095864811,0.6980000000000001,0.020337158110217843,0.8121064578544743,0.01991227040871505,0.08423349699945443,0.06112250991055929,0.06428571428571427,0.048158757684047315
german,sage,fairinv,ratio,0.8993284629969981,12.29757514664257,0.9823760421237386,5.850588185957836,1.152640696371319,1.7010956208888497,1.4780076361762964,5.595040580127483,1.2376237623762383,3.925039400162897
german,sgc,fairinv,none,0.6901409523809523,0.0143049703871688,0.7139999999999999,0.0112071405808975,0.8184511306996936,0.0059814542640132,0.2366612111292962,0.0928542196703454,0.1737394957983193,0.0607669656019363
german,sgc,fairinv,degree,0.6833371428571429,0.03189983052151826,0.716,0.00979795897113272,0.8213200390639679,0.0045088768953103495,0.2339470812875068,0.0843547206137301,0.16607142857142856,0.05509341128054958
german,sgc,fairinv,ratio,0.8778951012985509,32.269265195111046,1.006825953529154,3.899909231193835,1.1430609005102772,1.500802389977805,4.583709204251193,21.220492923100092,3.6787974683544418,11.106982414718734
nba,gat,fairinv,none,0.7493589743589744,0.0439521136826536,0.7151898734177216,0.0471083394074136,0.7539021847374598,0.0497038905992827,0.2136363636363636,0.051607220179325,0.12,0.090921211313239
nba,gat,fairinv,degree,0.7193589743589743,0.04570993789200255,0.6962025316455696,0.034434102553760615,0.7353465908005787,0.03159634075717493,0.2805422647527911,0.09882490413716079,0.15333333333333332,0.0968389269755597
nba,gat,fairinv,ratio,0.938392198646891,14.951164445012386,0.9875213214830776,12.00797882400825,1.0979473831421362,7.746350321712995,42.40529819581755,17.7503587646315,3.728238265002973,8.318911746421396
nba,gcn,fairinv,none,0.750448717948718,0.0212218216312003,0.669620253164557,0.0207610372998186,0.6891434154634521,0.0153941574330167,0.1649920255183413,0.0546952367689622,0.0533333333333333,0.0305505046330389
nba,gcn,fairinv,degree,0.7427564102564103,0.03260300775079533,0.6683544303797468,0.04729504225890991,0.6934029421923855,0.0384965037947462,0.3052631578947369,0.1014207356005747,0.19333333333333336,0.0879393730551528
nba,gcn,fairinv,ratio,0.9852775898143796,3.561553081642584,0.9585890519821652,6.737568783133552,1.0583528753497398,2.8353842157642295,33.9933929348408,10.38843789015054,9.055306734346042,6.324041871512485
nba,gin,fairinv,none,0.6217948717948718,0.0246507491687881,0.5544303797468355,0.0298476610697508,0.6229225364023989,0.0238808372715291,0.2440191387559808,0.0311638009102455,0.2533333333333333,0.0618241233033046
nba,gin,fairinv,degree,0.6103205128205128,0.00956160172156946,0.5607594936708862,0.037571701467483114,0.627065977677322,0.021886435969471783,0.24298245614035086,0.07139637644685998,0.2766666666666667,0.07608474807008886
nba,gin,fairinv,ratio,0.8491608655105101,0.2290956685946538,0.8748818424763842,0.6238028890763961,0.9692335480792604,1.082944999767465,11.944513516131979,4.170241545166348,6.940794975594332,4.745208875594951
nba,sage,fairinv,none,0.6563461538461539,0.0454391331978562,0.5835443037974682,0.0447356887267652,0.6699832612292663,0.0416991985273148,0.0598086124401914,0.0740940499796275,0.0733333333333333,0.0742368581710669
