dataset,encoder,model,attack_mode,AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std
pokec_n,gat,vanilla,ratio,0.993858099082268,1.357772127627286,0.9864334220489582,0.9982353455252426,0.9961847125378239,0.6881427778393453,1.4677734046489712,1.0254037380717902,2.8309824300915607,1.7861335313909972
pokec_n,gcn,vanilla,none,0.7548425145380107,0.01130396782160916,0.6294498512790485,0.08684584334301097,0.6826818181818182,0.026934608601126318,0.015569102160764464,0.01351305289373178,0.025933023885889604,0.01463433080469042
pokec_n,gcn,vanilla,uncertainty,0.7564721866425719,0.004793825021609719,0.6526844048451306,0.034959790604019346,0.6942727272727274,0.007698341562305307,0.028227116057863176,0.025721296088176828,0.04483534872601948,0.0335107986303352
pokec_n,gcn,vanilla,ratio,1.0021589564355138,0.4240833924213437,1.0369124776483292,0.402549958159083,1.016978493907717,0.28581598033629446,1.8130214424951263,1.9034407909487288,1.7288901179940994,2.28987570921895
pokec_n,gin,vanilla,none,0.6987033286004124,0.01049555569739375,0.6243562003189816,0.01523914297472491,0.6372272727272728,0.021121891428578565,0.022133291498229006,0.021427526277728183,0.01697711018586766,0.014653203046301326
pokec_n,gin,vanilla,uncertainty,0.6789140925203301,0.016611695758551506,0.6151636659278716,0.02512728229324801,0.6287727272727273,0.02347149669332559,0.038513042187154185,0.019194890993883513,0.03446819531047673,0.022674708249344453
pokec_n,gin,vanilla,ratio,0.9716771979321717,1.5827361825802622,0.9852767788861333,1.6488645283349075,0.9867322918895783,1.1112402870117937,1.7400503757082766,0.8958052714575235,2.030274583431122,1.5474233297454967
pokec_n,sage,vanilla,none,0.7331814165003524,0.006095882752264104,0.6705415825026046,0.007945460834846447,0.6567272727272727,0.020630355553114783,0.013934638252413228,0.012781017026284775,0.02279180030679121,0.013758263121640656
pokec_n,sage,vanilla,uncertainty,0.7299663813675162,0.007040979391247474,0.6671531195831164,0.01156017253026079,0.6542727272727273,0.01390968507346501,0.019919672864425288,0.012150119940161293,0.02934398470028089,0.020261728646723955
pokec_n,sage,vanilla,ratio,0.9956149527791057,1.1550385198324797,0.9949466774203,1.454940471112926,0.9962624584717609,0.6742338995395994,1.4295077133398535,0.9506379590273597,1.287479896510735,1.4726952426759352
