dataset,encoder,model,attack_mode,AUC_mean_clean,AUC_std_clean,F1_mean_clean,F1_std_clean,ACC_mean_clean,ACC_std_clean,DP_mean_clean,DP_std_clean,EO_mean_clean,EO_std_clean,AUC_mean_attacked,AUC_std_attacked,F1_mean_attacked,F1_std_attacked,ACC_mean_attacked,ACC_std_attacked,DP_mean_attacked,DP_std_attacked,EO_mean_attacked,EO_std_attacked,AUC_mean_defended,AUC_std_defended,F1_mean_defended,F1_std_defended,ACC_mean_defended,ACC_std_defended,DP_mean_defended,DP_std_defended,EO_mean_defended,EO_std_defended
nba,gat,vanilla,degree,0.6394871794871795,0.0555116361572008,0.590631429891868,0.040011335095956,0.6025316455696202,0.0335860738263838,0.1383572567783094,0.0700386970635225,0.2133333333333333,0.0933333333333333,0.6035897435897436,0.0595872555639293,0.5543148384321667,0.0556503593441487,0.5670886075949367,0.0415220745996372,0.1726475279106858,0.1100410568138448,0.2566666666666667,0.1673652028084426,0.621474358974359,0.0382099140867493,0.618713930487442,0.0425293522717147,0.5886075949367089,0.0384984970272039,0.114274322169059,0.0655791912686468,0.13,0.0752034278178565
nba,gat,vanilla,uncertainty,0.6394871794871795,0.0555116361572008,0.590631429891868,0.040011335095956,0.6025316455696202,0.0335860738263838,0.1383572567783094,0.0700386970635225,0.2133333333333333,0.0933333333333333,0.6505769230769232,0.0359208371526729,0.6384537727709338,0.0351926556747554,0.6253164556962025,0.0248049594205891,0.1175438596491228,0.0673824353506138,0.1566666666666666,0.0597215762238963,0.6156410256410256,0.0358403850682563,0.5761720129408532,0.0412505513162795,0.5683544303797469,0.0249659277510329,0.119377990430622,0.0924854584643994,0.2599999999999999,0.118133634311129
nba,gcn,vanilla,degree,0.6726282051282052,0.0071442012917683,0.6028538914465907,0.0177364722640478,0.6075949367088607,0.009805021129639,0.3,0.0354802603792222,0.2799999999999999,0.0599999999999999,0.6693589743589744,0.0232698488298224,0.597263542207106,0.021814818514024,0.6088607594936709,0.0262181204774784,0.3893141945773525,0.0775058903772747,0.37,0.0822597511950204,0.6809615384615386,0.0218081595994493,0.619540798391445,0.0335726858230243,0.6113924050632911,0.0259725120616242,0.4290271132376396,0.1097260857924147,0.39,0.0869865890046659
nba,gcn,vanilla,uncertainty,0.6726282051282052,0.0071442012917683,0.6028538914465907,0.0177364722640478,0.6075949367088607,0.009805021129639,0.3,0.0354802603792222,0.2799999999999999,0.0599999999999999,0.6755128205128205,0.0116687797466489,0.5970617774499754,0.0212893634065538,0.6088607594936708,0.0215189873417721,0.3389154704944178,0.0771103925031246,0.2766666666666666,0.1291424708520701,0.6940384615384615,0.017907576474792,0.657816397495203,0.0264649080156611,0.6455696202531644,0.0211812664945335,0.283732057416268,0.0860998842767506,0.18,0.1334998959633385
nba,gin,vanilla,degree,0.6063461538461539,0.0111562405328626,0.57492207270038,0.0703921218308164,0.5683544303797469,0.0327405497629811,0.0854066985645933,0.063160160173956,0.1566666666666666,0.0715697018452796,0.5817948717948718,0.059249081418324,0.4946278982425614,0.2197884863517046,0.5569620253164558,0.0400288311413718,0.0814194577352472,0.0550533287121385,0.1166666666666666,0.077817450199525,0.6005128205128205,0.0243771861744883,0.4998067695341304,0.160930044093838,0.5670886075949367,0.0383107492415735,0.0728867623604465,0.0548725467834123,0.1299999999999999,0.0982626864865578
nba,gin,vanilla,uncertainty,0.6063461538461539,0.0111562405328626,0.57492207270038,0.0703921218308164,0.5683544303797469,0.0327405497629811,0.0854066985645933,0.063160160173956,0.1566666666666666,0.0715697018452796,0.5877564102564102,0.0605851981866547,0.5002683927982048,0.2363224555932661,0.540506329113924,0.0463540086673431,0.0827751196172249,0.07321668617565,0.1033333333333333,0.0849182613523799,0.6142948717948717,0.0185078878647724,0.5663136110435723,0.0833372812568492,0.568354430379747,0.0279915751740455,0.0636363636363636,0.0362375047440411,0.1333333333333333,0.1324973794290119
nba,sage,vanilla,degree,0.6378846153846154,0.0187272763903174,0.5751761734175085,0.0350280968097535,0.5746835443037974,0.0162104411074249,0.069377990430622,0.0452989867333081,0.0566666666666666,0.0578311719096582,0.6311538461538462,0.0245458419359473,0.5323641192231129,0.0740171914387735,0.5632911392405064,0.0376568981788443,0.0761562998405103,0.0761621447860147,0.1233333333333333,0.0760847480700888,0.6392948717948718,0.0184456172444637,0.561819062965746,0.045536414793861,0.569620253164557,0.0277327877217805,0.0585326953748006,0.0394478190838148,0.0999999999999999,0.0614636297152859
nba,sage,vanilla,uncertainty,0.6378846153846154,0.0187272763903174,0.5751761734175085,0.0350280968097535,0.5746835443037974,0.0162104411074249,0.069377990430622,0.0452989867333081,0.0566666666666666,0.0578311719096582,0.6315384615384615,0.0249750039404951,0.5538704048582498,0.0424882972211174,0.5746835443037974,0.0241503595295429,0.0700956937799043,0.0521307303625637,0.0799999999999999,0.0702376916856849,0.6501923076923076,0.0264830494210989,0.5734167638462059,0.0500523773411136,0.579746835443038,0.033394698628539,0.033652312599681,0.0416551993865867,0.0833333333333333,0.0636832439151426
nba,sgc,vanilla,degree,0.6825641025641026,0.0027764625420138,0.5794754751968985,0.0164319042886373,0.589873417721519,0.0171704556534816,0.2923444976076556,0.0350608857812209,0.1866666666666666,0.065319726474218,0.6651923076923076,0.0202447426637802,0.5573941537502453,0.0398681676050758,0.5911392405063292,0.0305113184637821,0.3859649122807017,0.0876656353182917,0.2766666666666666,0.1145522685162638,0.6791666666666666,0.021533596062173,0.6170352353241161,0.0399376897223967,0.6088607594936709,0.0409978094701307,0.4136363636363637,0.096470169186293,0.3033333333333334,0.1242309676905614
nba,sgc,vanilla,uncertainty,0.6825641025641026,0.0027764625420138,0.5794754751968985,0.0164319042886373,0.589873417721519,0.0171704556534816,0.2923444976076556,0.0350608857812209,0.1866666666666666,0.065319726474218,0.6896153846153846,0.0214849763266812,0.603861217183499,0.0432229451892812,0.6088607594936708,0.0243156616611374,0.3038277511961723,0.0535787850964702,0.2033333333333333,0.054670731556189,0.6985897435897435,0.0189071053437228,0.6560872077984179,0.0277102834804232,0.6354430379746836,0.020253164556962,0.2486443381180222,0.0740071425551618,0.12,0.0635959467611297
