AUC_mean,AUC_std,F1_mean,F1_std,ACC_mean,ACC_std,DP_mean,DP_std,EO_mean,EO_std,name,dataset,encoder,model,attack_mode
0.9244923631582654,0.0079275222316322,0.82596646483414,0.014946227739349968,0.8718372536554355,0.012708481983876103,0.07439770469269855,0.0059637020234941844,0.04623655913978494,0.01072166826570308,edge_adder_bail_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0077461047764892125,bail,gat,edge_adder,no_attack
0.8936408407643117,0.016185942611117516,0.7685935028122497,0.02545444470573149,0.7979868616232253,0.03486227490931724,0.05843328454391479,0.008875052769624418,0.030065583771829517,0.012270141614416873,edge_adder_bail_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0077461047764892125,bail,gat,edge_adder,tuned_nifa
0.8758099842962228,0.004430274119519241,0.7614394312523965,0.007399438391337575,0.8135833863106591,0.007873250529071448,0.0922963461134771,0.006541064573389323,0.043591855410661184,0.007519709535488714,edge_adder_bail_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005062309938444872,bail,gcn,edge_adder,no_attack
0.8761777641555929,0.00458142749823246,0.7611994183796738,0.007674045636347778,0.812799321890231,0.007913727308122261,0.09347733880081552,0.006355476854600741,0.04416304430717608,0.007541281240379404,edge_adder_bail_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005062309938444872,bail,gcn,edge_adder,tuned_nifa
0.8421732703651663,0.00992012834586891,0.7320211189539811,0.01617530033863649,0.7829624920534012,0.01810226459518857,0.07084938879031957,0.009291209333849217,0.05908945321436743,0.010584989465066898,edge_adder_bail_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0020823316882860616,bail,gin,edge_adder,no_attack
0.8421373208070456,0.009939515647538302,0.7319710117827223,0.016229916271326025,0.7829201101928376,0.018159329044295475,0.07076457643787401,0.009439139938117904,0.0594333867154732,0.011130758220953831,edge_adder_bail_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0020823316882860616,bail,gin,edge_adder,tuned_nifa
0.8962600406216614,0.006175875494678449,0.8010536633505525,0.010743250325924986,0.8508370417461325,0.013491967595726373,0.08454937843814433,0.029269441475253576,0.0724464272096393,0.014587094574192406,edge_adder_bail_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001108189378494277,bail,sage,edge_adder,no_attack
0.8958161047132759,0.006310897323374358,0.7993192872680939,0.010162452438249979,0.8490146217418945,0.013029665287968801,0.08713891397054807,0.027686525077340877,0.07357584076870281,0.01415561910457149,edge_adder_bail_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.001108189378494277,bail,sage,edge_adder,tuned_nifa
0.8932611319270342,0.0011745323209269689,0.8015824969985392,0.004053273086758901,0.8500741682559866,0.004805484412141788,0.0727420935261522,0.0025334969181809238,0.041902691985052996,0.0036020091665159262,edge_adder_bail_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010293634452337637,bail,sgc,edge_adder,no_attack
0.8934606529312188,0.0011395604538178073,0.8012586424104494,0.004270092289307778,0.8494384403475312,0.005063036116174287,0.07325957648100807,0.0020313023424823177,0.042752993212842226,0.004613446869653575,edge_adder_bail_sgc_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010293634452337637,bail,sgc,edge_adder,tuned_nifa
0.6062057142857143,0.0733011074771017,0.6177874173406371,0.25619303941367094,0.586,0.1278655543921036,0.04169394435351882,0.055836900284863225,0.07163865546218488,0.05362042577249841,edge_adder_german_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010188481328150471,german,gat,edge_adder,no_attack
0.6375619047619048,0.027983513124743984,0.7211075493315191,0.09276955004783621,0.6392,0.06078947277284117,0.0753818876159302,0.06009043019254862,0.06701680672268907,0.05926231902348438,edge_adder_german_gat_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.010188481328150471,german,gat,edge_adder,tuned_nifa
0.5419580952380953,0.04087579709569731,0.7509590792838874,0.21771099744245523,0.6636,0.10919999999999999,0.000654664484451719,0.001963993453355157,0.00031512605042016765,0.0009453781512605028,edge_adder_german_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0008574578427195729,german,gcn,edge_adder,no_attack
0.5414285714285715,0.041837644085022725,0.7509590792838874,0.21771099744245523,0.6636,0.10919999999999999,0.000654664484451719,0.001963993453355157,0.00031512605042016765,0.0009453781512605028,edge_adder_german_gcn_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0008574578427195729,german,gcn,edge_adder,tuned_nifa
0.6678552380952382,0.03694187302731739,0.6899897114898894,0.15061000759566856,0.6307999999999999,0.09573379758476104,0.06490725586470267,0.03047635804394491,0.06102941176470589,0.04654309708546977,edge_adder_german_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005997302838647427,german,gin,edge_adder,no_attack
0.6665676190476192,0.03505118077140039,0.6942551079022299,0.14687192773941446,0.6331999999999999,0.09499557884449149,0.061933987997817755,0.03194556336385768,0.060609243697478964,0.04828517700725103,edge_adder_german_gin_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005997302838647427,german,gin,edge_adder,tuned_nifa
0.7293790476190476,0.010266815795365342,0.783296499683606,0.019942607026237232,0.7043999999999999,0.017928747864811963,0.11685761047463172,0.028711744757755172,0.08088235294117649,0.02404521668541935,edge_adder_german_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005335063533975847,german,sage,edge_adder,no_attack
0.7306666666666667,0.00855710973308906,0.7874095822186566,0.017473484779495143,0.7072,0.014729562111617562,0.10902891434806325,0.03849920578556937,0.07027310924369748,0.03597424544037847,edge_adder_german_sage_alpha:0.5_lr_sp:0.5_env_num:2_lr:0.0005335063533975847,german,sage,edge_adder,tuned_nifa
