dataset,encoder,attack_mode,AUC_mean_clean,AUC_mean_attacked,AUC_mean_defended,F1_mean_clean,F1_mean_attacked,F1_mean_defended,DP_mean_clean,DP_mean_attacked,DP_mean_defended,EO_mean_clean,EO_mean_attacked,EO_mean_defended
pokec_n,gcn,degree,0.7548425145380107,0.7569472163474427,0.7524218157867737,0.6294498512790485,0.6757775859879745,0.6539308404828906,0.0155691021607644,0.0362878441941186,0.0463433037219235,0.0259330238858896,0.0497025718668446,0.057671175568261
pokec_n,gcn,uncertainty,0.7548425145380107,0.7564721866425719,0.7542684410155591,0.6294498512790485,0.6526844048451306,0.642312505526785,0.0155691021607644,0.0282271160578631,0.0350734122037108,0.0259330238858896,0.0448353487260194,0.0444851285933422
pokec_n,gin,degree,0.6987033286004124,0.6725093417268211,0.6743611384164241,0.6243562003189816,0.6102415299845229,0.6062156140411047,0.022133291498229,0.0661552138399489,0.0190331982096816,0.0169771101858676,0.0540263362352331,0.0226925911907086
pokec_n,gin,uncertainty,0.6987033286004124,0.6789140925203301,0.6830629279900975,0.6243562003189816,0.6151636659278716,0.6102343003939035,0.022133291498229,0.0385130421871541,0.0513573530331851,0.0169771101858676,0.0344681953104767,0.0530210968782995
pokec_n,sage,degree,0.7331814165003524,0.7329893277597397,0.7276930485637405,0.6705415825026046,0.6604081992289154,0.6572735541642595,0.0139346382524132,0.0183087412022549,0.054649346186422,0.0227918003067912,0.0326788453493236,0.064202641592127
pokec_n,sage,uncertainty,0.7331814165003524,0.7299663813675162,0.721846319078305,0.6705415825026046,0.6671531195831164,0.6565600883057454,0.0139346382524132,0.0199196728644252,0.0383539193796451,0.0227918003067912,0.0293439847002808,0.0494037492280415
pokec_n,sgc,degree,0.7550988948795091,0.7503078053478697,0.7445232161356198,0.6740779410554911,0.6682072960324982,0.6557969683212259,0.0123154889804654,0.0400079934931471,0.0484767072784677,0.0195103293025479,0.0545749746000757,0.0563981911269597
pokec_n,sgc,uncertainty,0.7550988948795091,0.7494139286884515,0.7478552917696822,0.6740779410554911,0.668825800291462,0.6531556107169804,0.0123154889804654,0.0370927964245926,0.0486696343443795,0.0195103293025479,0.0470482299739028,0.0519437416578679
pokec_z,gat,degree,0.7878080146553699,0.7832212197542172,0.7838521944889704,0.6936801359779244,0.7119502459250269,0.7114824820584376,0.0375466074109146,0.0573327648081092,0.0949561769279192,0.0396,0.0461714285714285,0.0782857142857142
pokec_z,gat,uncertainty,0.7878080146553699,0.7846222425769025,0.7826144263796657,0.6936801359779244,0.7062339037225396,0.6956247175554371,0.0375466074109146,0.0577414035219868,0.0848374591764813,0.0396,0.0496,0.0779142857142857
pokec_z,gcn,degree,0.7787202503625676,0.7798512785283565,0.7765400503778336,0.6887748662048212,0.7014915441883085,0.6942072188122588,0.0487311754483188,0.0815936371804735,0.1405171068701879,0.0295714285714285,0.0612571428571428,0.1248285714285714
pokec_z,gcn,uncertainty,0.7787202503625676,0.7823693458514617,0.7796999007709335,0.6887748662048212,0.6956986247886102,0.6952355802904994,0.0487311754483188,0.0754418624671125,0.1246528319550632,0.0295714285714285,0.0595714285714285,0.1138571428571428
pokec_z,gin,degree,0.7185193801999847,0.7029548584077551,0.7052637203266926,0.64653070532858,0.6349169146007891,0.6264203824277479,0.0494612909647532,0.0428384653047169,0.0836914414535593,0.0484571428571428,0.0479142857142857,0.0851714285714285
pokec_z,gin,uncertainty,0.7185193801999847,0.7100210365620944,0.7077236852148691,0.64653070532858,0.631717929593354,0.6375819950800761,0.0494612909647532,0.0576280123317963,0.0636888588784091,0.0484571428571428,0.0682,0.0627428571428571
pokec_z,sage,degree,0.760128967254408,0.7340660102282268,0.7505860316006412,0.6743669287193503,0.5935625785545601,0.65261988644252,0.0309201500045733,0.0395844206154061,0.0507999257509644,0.0395428571428571,0.0438285714285714,0.0511714285714285
pokec_z,sage,uncertainty,0.760128967254408,0.7338608961148003,0.7579444317227692,0.6743669287193503,0.5559006844423771,0.6606319939491704,0.0309201500045733,0.042477442820172,0.0574387579965673,0.0395428571428571,0.0451428571428571,0.0591999999999999
pokec_z,sgc,degree,0.7743172276925425,0.7695653156247615,0.7677956186550645,0.7107105934132546,0.7064368605920535,0.6988868796619436,0.0332207940342514,0.0926348184933902,0.1463737685689843,0.0308571428571428,0.0724857142857142,0.1344
pokec_z,sgc,uncertainty,0.7743172276925425,0.77194180596901,0.7697743378368064,0.7107105934132546,0.7098567143548313,0.695695911391202,0.0332207940342514,0.0878520776279047,0.14329431672056,0.0308571428571428,0.0725142857142857,0.1392
